stats,L,kappa,f,g,E,Tb,X,Y,Z,Xsign(Z),Zsign(X),R,R2,Rg2,Sxx,Syy,Szz,Sxy,Sxz,Syz,Sq

Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2236,0.237875,0.205125,0.180595,0.22328,0.217271,0.242479,0.204231,0.151007,0.12923,0.160217,0.219106,0.345226,0.205098,0.158695,0.150299,0.162689,0.213175,0.247634,0.286731,0.225565,0.219497,0.210017,0.170557,0.197143,0.183519,0.187353,0.201192,0.251446,0.194746,0.216982,0.20612,0.204424,0.194936,0.19908,0.208323,0.203796,0.176897,0.183786,0.192658,0.224643,0.217161,0.191835,0.199205,0.191248,0.229383,0.207557,0.208598,0.200315,0.179299,0.178357
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203221,0.164898,0.185123,0.209472,0.19698,0.227757,0.212931,0.142849,0.172217,0.14819,0.240884,0.293244,0.181996,0.131059,0.143247,0.176859,0.20022,0.404508,0.272643,0.186169,0.158498,0.137858,0.183788,0.167305,0.142522,0.181372,0.188318,0.243537,0.18127,0.21299,0.216966,0.234792,0.203059,0.224322,0.234584,0.19757,0.16728,0.161205,0.234684,0.243016,0.197702,0.205708,0.204205,0.190048,0.197161,0.19223,0.182234,0.153499,0.180673,0.203477,0.209834
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229684,0.198852,0.175393,0.202546,0.209422,0.196509,0.158223,0.127215,0.167121,0.23291,0.281825,0.177393,0.152227,0.146387,0.173008,0.236943,0.382133,0.15078,0.150861,0.131699,0.144597,0.203686,0.207011,0.20721,0.222021,0.209235,0.213544,0.189704,0.225802,0.252826,0.219534,0.198208,0.23119,0.254136,0.184532,0.226326,0.244364,0.186358,0.233136,0.189546,0.180289,0.185267,0.153493,0.238435,0.199931,0.198014,0.19969,0.158963,0.183218,0.201995,0.225099
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201199,0.197363,0.20012,0.232043,0.194277,0.175215,0.157482,0.238759,0.240581,0.227846,0.216705,0.159863,0.158264,0.17534,0.239832,0.305579,0.175665,0.122339,0.106438,0.108601,0.160297,0.236365,0.240836,0.258118,0.20775,0.190821,0.246476,0.215862,0.192285,0.171091,0.199298,0.2675,0.213931,0.207804,0.236091,0.194306,0.199542,0.220916,0.19288,0.24171,0.193206,0.205034,0.211181,0.253134,0.192994,0.186284,0.187062,0.175365,0.225758,0.211846,0.202073
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193372,0.161061,0.221573,0.2244,0.184986,0.190722,0.188018,0.191242,0.212028,0.199268,0.171332,0.162287,0.180677,0.281094,0.298106,0.156851,0.109209,0.106629,0.129886,0.146831,0.357332,0.314278,0.195762,0.160838,0.150154,0.17471,0.167496,0.173933,0.191273,0.191138,0.23529,0.19838,0.152195,0.170851,0.20337,0.172965,0.188248,0.216672,0.209014,0.158263,0.192267,0.205595,0.242647,0.171356,0.255643,0.236114,0.21488,0.239839,0.197676,0.224369,0.154077
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156432,0.192111,0.215801,0.181497,0.172957,0.166021,0.187143,0.246615,0.20154,0.155006,0.142156,0.175117,0.281749,0.248899,0.165406,0.121892,0.116296,0.139218,0.257913,0.436539,0.191549,0.138341,0.11878,0.131431,0.177262,0.200646,0.210109,0.188776,0.205455,0.210413,0.173741,0.183494,0.173327,0.173649,0.179166,0.20543,0.196441,0.185288,0.172625,0.203848,0.195397,0.192971,0.146866,0.202009,0.20832,0.179413,0.196133,0.254514,0.170944,0.181192,0.178335
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208718,0.206941,0.228902,0.148974,0.164343,0.164302,0.206483,0.174446,0.149994,0.196377,0.228371,0.324087,0.278137,0.163508,0.153866,0.116655,0.222491,0.322866,0.363659,0.168226,0.135467,0.0876271,0.151389,0.158737,0.242635,0.24927,0.245733,0.228282,0.201006,0.21598,0.199142,0.159642,0.175602,0.170956,0.203941,0.19484,0.19756,0.186203,0.211724,0.19169,0.177316,0.155629,0.21411,0.203953,0.206648,0.198471,0.237676,0.18327,0.229531,0.181085,0.18979
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193549,0.199351,0.177922,0.178961,0.175739,0.207487,0.22143,0.208483,0.202485,0.258251,0.238778,0.242559,0.179172,0.144188,0.169282,0.210109,0.346133,0.307943,0.171052,0.122661,0.113481,0.14143,0.183569,0.313129,0.295154,0.237314,0.225222,0.232568,0.233127,0.218786,0.180288,0.165103,0.191931,0.186435,0.173471,0.223484,0.180493,0.165633,0.171832,0.17256,0.223996,0.254301,0.225865,0.257142,0.208408,0.270222,0.204444,0.189705,0.205217,0.188161,0.226271
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164114,0.197671,0.193019,0.218601,0.221841,0.210461,0.205433,0.206184,0.212866,0.208159,0.227799,0.184019,0.143676,0.161581,0.184848,0.290954,0.224551,0.154281,0.109125,0.132891,0.136074,0.246852,0.455098,0.233311,0.171326,0.150911,0.185004,0.230256,0.159247,0.206979,0.204404,0.175733,0.163146,0.190339,0.182738,0.177356,0.170254,0.168446,0.184247,0.212805,0.245166,0.185468,0.258915,0.232483,0.203919,0.200963,0.213776,0.203139,0.196439,0.195616,0.208971
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224458,0.185044,0.209949,0.180765,0.185597,0.202803,0.196083,0.199436,0.189338,0.210315,0.20221,0.15391,0.16441,0.202555,0.279048,0.241098,0.114696,0.107114,0.124119,0.186641,0.413614,0.385518,0.150228,0.141063,0.146718,0.194814,0.238805,0.234559,0.235094,0.176599,0.187672,0.160579,0.244983,0.237125,0.253856,0.206335,0.174109,0.193895,0.18578,0.224093,0.233622,0.206754,0.199919,0.205034,0.176668,0.167514,0.120167,0.146481,0.214712,0.216622,0.17597
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17997,0.225078,0.195953,0.17528,0.196719,0.188323,0.165785,0.183706,0.214115,0.184015,0.172976,0.188537,0.225329,0.265091,0.198127,0.126342,0.108323,0.162094,0.254429,0.357746,0.217791,0.14786,0.114417,0.109376,0.176939,0.214356,0.253907,0.202951,0.230843,0.159991,0.196666,0.2985,0.218734,0.184775,0.191741,0.232548,0.24339,0.233813,0.254611,0.236545,0.172434,0.22476,0.19163,0.163085,0.188263,0.128956,0.179558,0.19759,0.229053,0.170316,0.187493
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187595,0.1928,0.192751,0.207273,0.221999,0.183683,0.21395,0.229007,0.217257,0.215934,0.215264,0.228248,0.20215,0.225964,0.142134,0.144079,0.159727,0.192592,0.332243,0.161526,0.121316,0.108816,0.117557,0.138627,0.220901,0.339784,0.268438,0.173058,0.160925,0.176757,0.242321,0.192767,0.149057,0.171542,0.223135,0.208707,0.186847,0.19751,0.231196,0.182608,0.218071,0.218448,0.21574,0.19633,0.169945,0.232796,0.24729,0.266438,0.203256,0.194387,0.184988
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180045,0.16203,0.18057,0.2561,0.17844,0.236814,0.256117,0.225935,0.233048,0.21804,0.176618,0.208958,0.193781,0.195875,0.178064,0.165832,0.250992,0.262733,0.157994,0.117535,0.0947267,0.129391,0.14557,0.451816,0.329062,0.143493,0.142524,0.0959803,0.144661,0.208503,0.191162,0.215574,0.16167,0.184079,0.171357,0.170178,0.227137,0.193747,0.222801,0.226977,0.234178,0.188342,0.183344,0.216419,0.270014,0.228318,0.192385,0.207803,0.204628,0.19329,0.219719
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20106,0.243191,0.267978,0.178381,0.208623,0.196426,0.195936,0.183708,0.207185,0.181725,0.20561,0.184739,0.168996,0.19381,0.190395,0.204924,0.240874,0.220265,0.143246,0.146598,0.143639,0.302474,0.44023,0.146589,0.0819226,0.0695497,0.0851449,0.123942,0.169597,0.296072,0.22811,0.173452,0.171547,0.173745,0.22241,0.192002,0.190608,0.201083,0.181532,0.240362,0.193648,0.212632,0.27215,0.237347,0.23565,0.204187,0.208588,0.210721,0.171521,0.195118,0.184601
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198483,0.231439,0.183544,0.226855,0.223076,0.218713,0.200897,0.219767,0.196746,0.215146,0.218993,0.187227,0.204025,0.187817,0.178499,0.200297,0.229771,0.204511,0.135535,0.175932,0.280437,0.333286,0.0980386,0.0526249,0.0481712,0.0557553,0.154245,0.26124,0.320228,0.204399,0.226363,0.207324,0.211146,0.263775,0.214498,0.202388,0.16981,0.204198,0.171366,0.193442,0.180161,0.187512,0.200054,0.228254,0.212046,0.209489,0.207628,0.216063,0.188631,0.211643,0.211315
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174643,0.173473,0.205764,0.203642,0.188535,0.146107,0.182233,0.214321,0.221438,0.261416,0.210528,0.202304,0.253061,0.196063,0.241703,0.28311,0.15804,0.15227,0.16967,0.257962,0.288348,0.166551,0.128893,0.107423,0.118254,0.192731,0.526878,0.461072,0.240832,0.180238,0.187708,0.183418,0.231897,0.180157,0.201077,0.157309,0.16036,0.179325,0.206194,0.163728,0.172642,0.1603,0.216289,0.204897,0.209034,0.181088,0.242199,0.238493,0.234106,0.1711,0.168881
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189935,0.218908,0.179933,0.145742,0.16652,0.224583,0.174592,0.208367,0.222907,0.232593,0.196818,0.203764,0.20051,0.213036,0.203644,0.17587,0.154019,0.202207,0.234039,0.207757,0.199768,0.138946,0.156539,0.214881,0.417114,1,0.417114,0.214881,0.156539,0.138946,0.199768,0.207757,0.234039,0.202207,0.154019,0.17587,0.203644,0.213036,0.20051,0.203764,0.196818,0.232593,0.222907,0.208367,0.174592,0.224583,0.16652,0.145742,0.179933,0.218908,0.189935
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168881,0.1711,0.234106,0.238493,0.242199,0.181088,0.209034,0.204897,0.216289,0.1603,0.172642,0.163728,0.206194,0.179325,0.16036,0.157309,0.201077,0.180157,0.231897,0.183418,0.187708,0.180238,0.240832,0.461072,0.526878,0.192731,0.118254,0.107423,0.128893,0.166551,0.288348,0.257962,0.16967,0.15227,0.15804,0.28311,0.241703,0.196063,0.253061,0.202304,0.210528,0.261416,0.221438,0.214321,0.182233,0.146107,0.188535,0.203642,0.205764,0.173473,0.174643
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211315,0.211643,0.188631,0.216063,0.207628,0.209489,0.212046,0.228254,0.200054,0.187512,0.180161,0.193442,0.171366,0.204198,0.16981,0.202388,0.214498,0.263775,0.211146,0.207324,0.226363,0.204399,0.320228,0.26124,0.154245,0.0557553,0.0481712,0.0526249,0.0980386,0.333286,0.280437,0.175932,0.135535,0.204511,0.229771,0.200297,0.178499,0.187817,0.204025,0.187227,0.218993,0.215146,0.196746,0.219767,0.200897,0.218713,0.223076,0.226855,0.183544,0.231439,0.198483
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184601,0.195118,0.171521,0.210721,0.208588,0.204187,0.23565,0.237347,0.27215,0.212632,0.193648,0.240362,0.181532,0.201083,0.190608,0.192002,0.22241,0.173745,0.171547,0.173452,0.22811,0.296072,0.169597,0.123942,0.0851449,0.0695497,0.0819226,0.146589,0.44023,0.302474,0.143639,0.146598,0.143246,0.220265,0.240874,0.204924,0.190395,0.19381,0.168996,0.184739,0.20561,0.181725,0.207185,0.183708,0.195936,0.196426,0.208623,0.178381,0.267978,0.243191,0.20106
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219719,0.19329,0.204628,0.207803,0.192385,0.228318,0.270014,0.216419,0.183344,0.188342,0.234178,0.226977,0.222801,0.193747,0.227137,0.170178,0.171357,0.184079,0.16167,0.215574,0.191162,0.208503,0.144661,0.0959803,0.142524,0.143493,0.329062,0.451816,0.14557,0.129391,0.0947267,0.117535,0.157994,0.262733,0.250992,0.165832,0.178064,0.195875,0.193781,0.208958,0.176618,0.21804,0.233048,0.225935,0.256117,0.236814,0.17844,0.2561,0.18057,0.16203,0.180045
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184988,0.194387,0.203256,0.266438,0.24729,0.232796,0.169945,0.19633,0.21574,0.218448,0.218071,0.182608,0.231196,0.19751,0.186847,0.208707,0.223135,0.171542,0.149057,0.192767,0.242321,0.176757,0.160925,0.173058,0.268438,0.339784,0.220901,0.138627,0.117557,0.108816,0.121316,0.161526,0.332243,0.192592,0.159727,0.144079,0.142134,0.225964,0.20215,0.228248,0.215264,0.215934,0.217257,0.229007,0.21395,0.183683,0.221999,0.207273,0.192751,0.1928,0.187595
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187493,0.170316,0.229053,0.19759,0.179558,0.128956,0.188263,0.163085,0.19163,0.22476,0.172434,0.236545,0.254611,0.233813,0.24339,0.232548,0.191741,0.184775,0.218734,0.2985,0.196666,0.159991,0.230843,0.202951,0.253907,0.214356,0.176939,0.109376,0.114417,0.14786,0.217791,0.357746,0.254429,0.162094,0.108323,0.126342,0.198127,0.265091,0.225329,0.188537,0.172976,0.184015,0.214115,0.183706,0.165785,0.188323,0.196719,0.17528,0.195953,0.225078,0.17997
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17597,0.216622,0.214712,0.146481,0.120167,0.167514,0.176668,0.205034,0.199919,0.206754,0.233622,0.224093,0.18578,0.193895,0.174109,0.206335,0.253856,0.237125,0.244983,0.160579,0.187672,0.176599,0.235094,0.234559,0.238805,0.194814,0.146718,0.141063,0.150228,0.385518,0.413614,0.186641,0.124119,0.107114,0.114696,0.241098,0.279048,0.202555,0.16441,0.15391,0.20221,0.210315,0.189338,0.199436,0.196083,0.202803,0.185597,0.180765,0.209949,0.185044,0.224458
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208971,0.195616,0.196439,0.203139,0.213776,0.200963,0.203919,0.232483,0.258915,0.185468,0.245166,0.212805,0.184247,0.168446,0.170254,0.177356,0.182738,0.190339,0.163146,0.175733,0.204404,0.206979,0.159247,0.230256,0.185004,0.150911,0.171326,0.233311,0.455098,0.246852,0.136074,0.132891,0.109125,0.154281,0.224551,0.290954,0.184848,0.161581,0.143676,0.184019,0.227799,0.208159,0.212866,0.206184,0.205433,0.210461,0.221841,0.218601,0.193019,0.197671,0.164114
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226271,0.188161,0.205217,0.189705,0.204444,0.270222,0.208408,0.257142,0.225865,0.254301,0.223996,0.17256,0.171832,0.165633,0.180493,0.223484,0.173471,0.186435,0.191931,0.165103,0.180288,0.218786,0.233127,0.232568,0.225222,0.237314,0.295154,0.313129,0.183569,0.14143,0.113481,0.122661,0.171052,0.307943,0.346133,0.210109,0.169282,0.144188,0.179172,0.242559,0.238778,0.258251,0.202485,0.208483,0.22143,0.207487,0.175739,0.178961,0.177922,0.199351,0.193549
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18979,0.181085,0.229531,0.18327,0.237676,0.198471,0.206648,0.203953,0.21411,0.155629,0.177316,0.19169,0.211724,0.186203,0.19756,0.19484,0.203941,0.170956,0.175602,0.159642,0.199142,0.21598,0.201006,0.228282,0.245733,0.24927,0.242635,0.158737,0.151389,0.0876271,0.135467,0.168226,0.363659,0.322866,0.222491,0.116655,0.153866,0.163508,0.278137,0.324087,0.228371,0.196377,0.149994,0.174446,0.206483,0.164302,0.164343,0.148974,0.228902,0.206941,0.208718
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178335,0.181192,0.170944,0.254514,0.196133,0.179413,0.20832,0.202009,0.146866,0.192971,0.195397,0.203848,0.172625,0.185288,0.196441,0.20543,0.179166,0.173649,0.173327,0.183494,0.173741,0.210413,0.205455,0.188776,0.210109,0.200646,0.177262,0.131431,0.11878,0.138341,0.191549,0.436539,0.257913,0.139218,0.116296,0.121892,0.165406,0.248899,0.281749,0.175117,0.142156,0.155006,0.20154,0.246615,0.187143,0.166021,0.172957,0.181497,0.215801,0.192111,0.156432
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154077,0.224369,0.197676,0.239839,0.21488,0.236114,0.255643,0.171356,0.242647,0.205595,0.192267,0.158263,0.209014,0.216672,0.188248,0.172965,0.20337,0.170851,0.152195,0.19838,0.23529,0.191138,0.191273,0.173933,0.167496,0.17471,0.150154,0.160838,0.195762,0.314278,0.357332,0.146831,0.129886,0.106629,0.109209,0.156851,0.298106,0.281094,0.180677,0.162287,0.171332,0.199268,0.212028,0.191242,0.188018,0.190722,0.184986,0.2244,0.221573,0.161061,0.193372
