stats,L,kappa,f,g,E,Tb,X,Y,Z,Xsign(Z),Zsign(X),R,R2,Rg2,Sxx,Syy,Szz,Sxy,Sxz,Syz,Sq

Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783796,0.0635258,0.0732071,0.0789081,0.0795368,0.0959165,0.0892437,0.0964604,0.108274,0.114532,0.0997753,0.116263,0.117947,0.124833,0.133677,0.110614,0.0672986,0.0584819,0.0520031,0.0464708,0.0449744,0.039775,0.0331824,0.0401519,0.0483237,0.0547586,0.0441879,0.0520224,0.0546815,0.0474366,0.0530512,0.0612219,0.0705106,0.0771956,0.0713251,0.078778,0.0903084,0.0880693,0.103944,0.115867,0.113376,0.0970329,0.0994236,0.103417,0.0970461,0.0793748,0.0854095,0.089437,0.0804502,0.0735317,0.0785371
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0759959,0.0887798,0.0730696,0.072819,0.0743074,0.0697765,0.0867447,0.0863368,0.113764,0.124622,0.117833,0.108308,0.127993,0.128234,0.100706,0.0676548,0.0526827,0.0503624,0.0560978,0.0584294,0.0542923,0.0525823,0.0458124,0.0396162,0.0448341,0.0484567,0.0585885,0.0491367,0.0554586,0.0601035,0.082524,0.0797268,0.0608566,0.0664296,0.0784353,0.0807698,0.069775,0.0711627,0.0805072,0.0899086,0.0811327,0.0769361,0.0773364,0.0947731,0.08955,0.105054,0.110836,0.0945829,0.0907072,0.09941,0.108171
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0942539,0.0943301,0.104934,0.0961664,0.104747,0.115787,0.0997679,0.102582,0.0971821,0.109589,0.127882,0.121223,0.102798,0.0778339,0.0620372,0.0618765,0.0649215,0.0601647,0.0565976,0.0535959,0.0500777,0.0491757,0.0462655,0.0413368,0.0401,0.0465561,0.0578688,0.0769389,0.0800282,0.0910943,0.0838102,0.0789761,0.0734249,0.0695413,0.0703188,0.064889,0.0614416,0.0702031,0.0844168,0.0927619,0.107242,0.10107,0.0943186,0.0982094,0.114798,0.0983929,0.0864741,0.0805725,0.0717675,0.0753909,0.0850627
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0689797,0.0659759,0.0720972,0.0776941,0.0710758,0.0780766,0.0884309,0.0936061,0.117338,0.121488,0.111034,0.0959876,0.082074,0.0733473,0.0617804,0.0519799,0.0531319,0.0530811,0.0470074,0.0413736,0.0433867,0.0456456,0.0590944,0.0637251,0.0674975,0.0647198,0.0580693,0.0779687,0.0937988,0.0781639,0.0661266,0.0722931,0.0730734,0.0767527,0.0855009,0.0926443,0.10371,0.102854,0.0920231,0.0808981,0.091545,0.0862498,0.0839491,0.0871969,0.0741236,0.0892361,0.0882153,0.0893327,0.0955505,0.10845,0.103181
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0766224,0.0811976,0.0874255,0.109544,0.117653,0.112885,0.126559,0.12907,0.125134,0.12463,0.0951594,0.0710041,0.0578742,0.0578004,0.0653717,0.0686083,0.0636374,0.069799,0.0602333,0.0619225,0.0601075,0.0542482,0.0502733,0.0645359,0.0738486,0.0890939,0.114039,0.116555,0.100999,0.0982698,0.10954,0.106847,0.108467,0.0981585,0.0922091,0.0893385,0.0785503,0.0654515,0.0709081,0.0829166,0.0915792,0.120648,0.120298,0.107267,0.0995948,0.078668,0.0785963,0.093351,0.0933701,0.0786051,0.0883407
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0816712,0.0929769,0.0904898,0.0863144,0.0979289,0.0975035,0.10695,0.118637,0.0956898,0.0806093,0.0756307,0.0828475,0.0781019,0.0778677,0.0770481,0.0813564,0.0877875,0.079253,0.0872173,0.0877634,0.0995227,0.103789,0.119758,0.107079,0.103872,0.118393,0.133615,0.132281,0.124193,0.137486,0.119108,0.11814,0.100739,0.0909647,0.083398,0.0793424,0.0821861,0.0888099,0.0877197,0.084408,0.0719552,0.0777895,0.090174,0.0808946,0.0851065,0.0966852,0.106381,0.082057,0.0861825,0.100121,0.103943
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0941818,0.0924044,0.102832,0.0983087,0.0988536,0.108044,0.105373,0.0935543,0.0905306,0.0727783,0.0652273,0.0584318,0.0733335,0.0692098,0.0749672,0.084532,0.0927665,0.108643,0.118447,0.120066,0.117726,0.13869,0.149558,0.16298,0.166405,0.178335,0.168912,0.159844,0.155238,0.128285,0.143034,0.109176,0.124366,0.111843,0.0926391,0.082226,0.0682694,0.0687846,0.0633569,0.0723582,0.0807071,0.0789537,0.0891126,0.0903832,0.066166,0.0701185,0.0814954,0.110602,0.0926828,0.069749,0.0616376
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0932668,0.0906552,0.0834605,0.0799086,0.0835113,0.0938773,0.0755236,0.0740651,0.084831,0.0767413,0.0702126,0.0832995,0.0738324,0.072326,0.0789143,0.0857601,0.0868222,0.0814225,0.101086,0.135006,0.183903,0.204508,0.200404,0.254824,0.304112,0.26675,0.223663,0.197557,0.197739,0.195923,0.170639,0.174174,0.111746,0.109576,0.104383,0.0886066,0.0903159,0.0854829,0.0904876,0.0845157,0.0767161,0.0806693,0.0819402,0.0907525,0.117189,0.0997467,0.0777386,0.0609232,0.0724537,0.0833789,0.0927497
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073883,0.0876383,0.0948965,0.104976,0.114449,0.115444,0.109829,0.101926,0.0870379,0.0751238,0.0759019,0.0728563,0.0860515,0.101154,0.104327,0.106558,0.101441,0.105968,0.134347,0.191387,0.203307,0.231075,0.214004,0.147272,0.0914904,0.0897025,0.106309,0.113974,0.106141,0.109635,0.110357,0.119218,0.140813,0.120454,0.132985,0.118693,0.100034,0.0839714,0.0707036,0.0843439,0.0856172,0.0630157,0.0791911,0.0980799,0.0700396,0.0651321,0.0770355,0.089979,0.0845994,0.0755349,0.0685954
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109967,0.0930752,0.092408,0.105598,0.0910366,0.0847726,0.0802118,0.07774,0.0945329,0.109226,0.112081,0.100028,0.092714,0.0930543,0.0981669,0.094796,0.123926,0.169012,0.186121,0.176361,0.161277,0.0710213,0.0501735,0.0375594,0.0335417,0.0256302,0.0225645,0.0241873,0.0328219,0.0500187,0.0762899,0.0910987,0.127196,0.131331,0.0918291,0.0981782,0.0994031,0.107996,0.0987272,0.0749006,0.0957416,0.118356,0.0978389,0.0808669,0.0981478,0.0984901,0.102576,0.0981577,0.0924209,0.0998328,0.0896849
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0773521,0.0942148,0.108817,0.100488,0.0934163,0.0633033,0.0666628,0.0781165,0.0811503,0.0841196,0.0705102,0.0721545,0.0728014,0.0837152,0.100728,0.120168,0.128849,0.149915,0.13486,0.0725783,0.0392721,0.0461407,0.0236871,0.0211584,0.0173885,0.0156908,0.0122031,0.0223555,0.0289074,0.030122,0.036882,0.0535017,0.0605815,0.095099,0.0784375,0.0827685,0.108069,0.097265,0.107653,0.114426,0.0932542,0.0730735,0.0680763,0.071987,0.0799034,0.111477,0.106618,0.0990016,0.106407,0.105448,0.105637
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0881634,0.087055,0.0935599,0.0873573,0.0835119,0.0913512,0.0906136,0.0784294,0.0668931,0.0742811,0.0990725,0.110318,0.124947,0.122601,0.109979,0.136128,0.153516,0.103928,0.0473963,0.0387797,0.0297199,0.0269545,0.0251458,0.0205228,0.0156107,0.0128743,0.0133796,0.0152616,0.0185068,0.0198327,0.0251818,0.0430431,0.0603659,0.0521719,0.0912519,0.0891259,0.088833,0.0910747,0.0944198,0.097001,0.0950785,0.0957633,0.0862436,0.0819896,0.0912739,0.107521,0.122192,0.0968634,0.0910991,0.0889438,0.0934825
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110518,0.103301,0.088483,0.0903125,0.0970528,0.0911821,0.0790492,0.0753685,0.0764886,0.0830594,0.0912676,0.0877959,0.0723134,0.0904641,0.110885,0.101545,0.0830142,0.065682,0.0471948,0.0287218,0.0278426,0.0221418,0.024414,0.0158668,0.0124333,0.0122185,0.0128639,0.0179412,0.0254489,0.0330584,0.0367462,0.0356654,0.0423715,0.0625667,0.0853185,0.103657,0.0844563,0.0939387,0.0850524,0.0822686,0.0768603,0.0802605,0.0970582,0.107341,0.0991665,0.0773647,0.0692194,0.0982843,0.0821216,0.0715537,0.074401
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07524,0.0936712,0.0919421,0.0874355,0.0935992,0.102743,0.099774,0.0896489,0.0908409,0.0976863,0.0914868,0.102726,0.107549,0.0950375,0.113066,0.0945892,0.0629562,0.041664,0.0370403,0.0305679,0.0214206,0.0270195,0.0208298,0.0198327,0.0151712,0.0195289,0.0216464,0.0225586,0.0263814,0.0324673,0.0487906,0.0562475,0.0599453,0.0661854,0.0796783,0.0868743,0.0861796,0.0592771,0.0677599,0.0661677,0.0621883,0.0640575,0.0633731,0.0691629,0.0853291,0.103009,0.103853,0.0974767,0.108569,0.0937394,0.0912208
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0753617,0.0830649,0.0867172,0.0825684,0.0749142,0.0743879,0.0766292,0.0828196,0.0788884,0.0929773,0.0963682,0.0723011,0.0830312,0.0944879,0.0764453,0.0623056,0.0496855,0.0419351,0.0404467,0.040696,0.0332124,0.033245,0.0349641,0.0241431,0.0174016,0.0152786,0.0192079,0.025798,0.0468578,0.0803672,0.0780414,0.0674208,0.0785278,0.0945495,0.0997806,0.0911206,0.0902246,0.0964164,0.0693862,0.0738239,0.0796466,0.0826793,0.0974353,0.0983817,0.108886,0.108002,0.106839,0.091614,0.0921463,0.111973,0.0846407
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103228,0.0945501,0.0940004,0.0859098,0.0936337,0.106863,0.113119,0.121474,0.124738,0.0966696,0.0985519,0.103173,0.0895884,0.0894127,0.0753621,0.064949,0.0660109,0.0710635,0.0612987,0.0556276,0.0489236,0.038028,0.0510339,0.0429766,0.0231152,0.0176764,0.0327054,0.0573474,0.0778125,0.0710819,0.0779796,0.0922495,0.0859948,0.0873338,0.0845498,0.104397,0.0873352,0.0816151,0.103894,0.0999222,0.105179,0.0936886,0.0859785,0.100046,0.109568,0.0926793,0.0940217,0.133276,0.129853,0.103131,0.116411
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109981,0.101155,0.0893725,0.108877,0.107077,0.105039,0.101021,0.100083,0.106057,0.101664,0.109237,0.136569,0.13318,0.114849,0.0954355,0.0895639,0.0833311,0.0711342,0.0717735,0.0674746,0.071178,0.074526,0.0631902,0.0806595,0.0404956,0.0342024,0.0640293,0.0934289,0.128864,0.13906,0.127107,0.130727,0.120156,0.0927521,0.0855322,0.0939974,0.137882,0.13886,0.114193,0.0975096,0.0849158,0.0920012,0.11215,0.108478,0.0741304,0.0800804,0.0887047,0.0756954,0.0763886,0.104769,0.10555
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0808236,0.0787241,0.0922362,0.0943374,0.0935686,0.0917494,0.105303,0.0895425,0.077334,0.0863448,0.0725964,0.0742867,0.101688,0.0947991,0.0809351,0.0747618,0.0839361,0.0911879,0.0901639,0.106121,0.118237,0.124847,0.131552,0.130131,0.143481,0.0634,0.181396,0.283439,0.239729,0.201213,0.178085,0.144665,0.135478,0.140048,0.13944,0.12322,0.101265,0.0781051,0.0737333,0.0789507,0.0793966,0.101745,0.0916191,0.087208,0.0995095,0.0879343,0.071044,0.0900287,0.112662,0.0806876,0.0735592
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0863135,0.0947056,0.0861363,0.0985644,0.10595,0.0783531,0.0526027,0.058041,0.0633534,0.0793034,0.109264,0.0982681,0.0987266,0.109435,0.0974736,0.086704,0.074752,0.0928884,0.131038,0.158598,0.189402,0.237681,0.309281,0.42682,0.715068,1,0.715068,0.42682,0.309281,0.237681,0.189402,0.158598,0.131038,0.0928884,0.074752,0.086704,0.0974736,0.109435,0.0987266,0.0982681,0.109264,0.0793034,0.0633534,0.058041,0.0526027,0.0783531,0.10595,0.0985644,0.0861363,0.0947056,0.0863135
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0735592,0.0806876,0.112662,0.0900287,0.071044,0.0879343,0.0995095,0.087208,0.0916191,0.101745,0.0793966,0.0789507,0.0737333,0.0781051,0.101265,0.12322,0.13944,0.140048,0.135478,0.144665,0.178085,0.201213,0.239729,0.283439,0.181396,0.0634,0.143481,0.130131,0.131552,0.124847,0.118237,0.106121,0.0901639,0.0911879,0.0839361,0.0747618,0.0809351,0.0947991,0.101688,0.0742867,0.0725964,0.0863448,0.077334,0.0895425,0.105303,0.0917494,0.0935686,0.0943374,0.0922362,0.0787241,0.0808236
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10555,0.104769,0.0763886,0.0756954,0.0887047,0.0800804,0.0741304,0.108478,0.11215,0.0920012,0.0849158,0.0975096,0.114193,0.13886,0.137882,0.0939974,0.0855322,0.0927521,0.120156,0.130727,0.127107,0.13906,0.128864,0.0934289,0.0640293,0.0342024,0.0404956,0.0806595,0.0631902,0.074526,0.071178,0.0674746,0.0717735,0.0711342,0.0833311,0.0895639,0.0954355,0.114849,0.13318,0.136569,0.109237,0.101664,0.106057,0.100083,0.101021,0.105039,0.107077,0.108877,0.0893725,0.101155,0.109981
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116411,0.103131,0.129853,0.133276,0.0940217,0.0926793,0.109568,0.100046,0.0859785,0.0936886,0.105179,0.0999222,0.103894,0.0816151,0.0873352,0.104397,0.0845498,0.0873338,0.0859948,0.0922495,0.0779796,0.0710819,0.0778125,0.0573474,0.0327054,0.0176764,0.0231152,0.0429766,0.0510339,0.038028,0.0489236,0.0556276,0.0612987,0.0710635,0.0660109,0.064949,0.0753621,0.0894127,0.0895884,0.103173,0.0985519,0.0966696,0.124738,0.121474,0.113119,0.106863,0.0936337,0.0859098,0.0940004,0.0945501,0.103228
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0846407,0.111973,0.0921463,0.091614,0.106839,0.108002,0.108886,0.0983817,0.0974353,0.0826793,0.0796466,0.0738239,0.0693862,0.0964164,0.0902246,0.0911206,0.0997806,0.0945495,0.0785278,0.0674208,0.0780414,0.0803672,0.0468578,0.025798,0.0192079,0.0152786,0.0174016,0.0241431,0.0349641,0.033245,0.0332124,0.040696,0.0404467,0.0419351,0.0496855,0.0623056,0.0764453,0.0944879,0.0830312,0.0723011,0.0963682,0.0929773,0.0788884,0.0828196,0.0766292,0.0743879,0.0749142,0.0825684,0.0867172,0.0830649,0.0753617
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0912208,0.0937394,0.108569,0.0974767,0.103853,0.103009,0.0853291,0.0691629,0.0633731,0.0640575,0.0621883,0.0661677,0.0677599,0.0592771,0.0861796,0.0868743,0.0796783,0.0661854,0.0599453,0.0562475,0.0487906,0.0324673,0.0263814,0.0225586,0.0216464,0.0195289,0.0151712,0.0198327,0.0208298,0.0270195,0.0214206,0.0305679,0.0370403,0.041664,0.0629562,0.0945892,0.113066,0.0950375,0.107549,0.102726,0.0914868,0.0976863,0.0908409,0.0896489,0.099774,0.102743,0.0935992,0.0874355,0.0919421,0.0936712,0.07524
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074401,0.0715537,0.0821216,0.0982843,0.0692194,0.0773647,0.0991665,0.107341,0.0970582,0.0802605,0.0768603,0.0822686,0.0850524,0.0939387,0.0844563,0.103657,0.0853185,0.0625667,0.0423715,0.0356654,0.0367462,0.0330584,0.0254489,0.0179412,0.0128639,0.0122185,0.0124333,0.0158668,0.024414,0.0221418,0.0278426,0.0287218,0.0471948,0.065682,0.0830142,0.101545,0.110885,0.0904641,0.0723134,0.0877959,0.0912676,0.0830594,0.0764886,0.0753685,0.0790492,0.0911821,0.0970528,0.0903125,0.088483,0.103301,0.110518
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0934825,0.0889438,0.0910991,0.0968634,0.122192,0.107521,0.0912739,0.0819896,0.0862436,0.0957633,0.0950785,0.097001,0.0944198,0.0910747,0.088833,0.0891259,0.0912519,0.0521719,0.0603659,0.0430431,0.0251818,0.0198327,0.0185068,0.0152616,0.0133796,0.0128743,0.0156107,0.0205228,0.0251458,0.0269545,0.0297199,0.0387797,0.0473963,0.103928,0.153516,0.136128,0.109979,0.122601,0.124947,0.110318,0.0990725,0.0742811,0.0668931,0.0784294,0.0906136,0.0913512,0.0835119,0.0873573,0.0935599,0.087055,0.0881634
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105637,0.105448,0.106407,0.0990016,0.106618,0.111477,0.0799034,0.071987,0.0680763,0.0730735,0.0932542,0.114426,0.107653,0.097265,0.108069,0.0827685,0.0784375,0.095099,0.0605815,0.0535017,0.036882,0.030122,0.0289074,0.0223555,0.0122031,0.0156908,0.0173885,0.0211584,0.0236871,0.0461407,0.0392721,0.0725783,0.13486,0.149915,0.128849,0.120168,0.100728,0.0837152,0.0728014,0.0721545,0.0705102,0.0841196,0.0811503,0.0781165,0.0666628,0.0633033,0.0934163,0.100488,0.108817,0.0942148,0.0773521
Sq2D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0896849,0.0998328,0.0924209,0.0981577,0.102576,0.0984901,0.0981478,0.0808669,0.0978389,0.118356,0.0957416,0.0749006,0.0987272,0.107996,0.0994031,0.0981782,0.0918291,0.131331,0.127196,0.0910987,0.0762899,0.0500187,0.0328219,0.0241873,0.0225645,0.0256302,0.0335417,0.0375594,0.0501735,0.0710213,0.161277,0.176361,0.186121,0.169012,0.123926,0.094796,0.0981669,0.0930543,0.092714,0.100028,0.112081,0.109226,0.0945329,0.07774,0.0802118,0.0847726,0.0910366,0.105598,0.092408,0.0930752,0.109967
